Class,Order,Family,Genus,Species,Depth (m),Habitat,Season,Temperature,Light (µmol quanta m-2 s-1,Flow,Lat.Long,Location,Region,Skeletal.structure,Reproductive.mode,Morphology,Trait,Units,Value,Method,Notes,Reference
Anthozoa,Scleractinia,Poritidae,Porites,cylindrica,3,slope,NA,NA,~500-750,NA,,Orpheus Island Australia,Indo-Pacific,Imperforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.389,Buoyant weight (Davies 1989),,Anthony K.R.N. and Fabricius K.E. (2000) Shifting roles of heterotrophy and autotrophy in coral energetics uncer varying turbidity. Journal of Experimental Marine Biology and Ecology 252:221-253.
Anthozoa,Scleractinia,Poritidae,Porites,lobata,1.5,Lagoon,Feb 2005,NA,NA,NA,,American Samoa,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.154,"Linear extension alizerin staining and calipers, bulk density wax dipping and buoyant weight","Min, Backreef, calcification rate product of linear extension and bulk density","Smith, L.W., D. Barshis, and C. Birkeland. 2007. Phenotypic plasticity for skeletal growth, density, and calcification of Porites lobata in response to habitat type. Coral Reefs 36:559-567"
Anthozoa,Scleractinia,Poritidae,Porites,lobata,1.5,forereef,Feb 2005,NA,NA,NA,,American Samoa,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.079,"Linear extension alizerin staining and calipers, bulk density wax dipping and buoyant weight","Min, Forereef, calcification rate product of linear extension and bulk density","Smith, L.W., D. Barshis, and C. Birkeland. 2007. Phenotypic plasticity for skeletal growth, density, and calcification of Porites lobata in response to habitat type. Coral Reefs 36:559-567"
Anthozoa,Scleractinia,Poritidae,Porites,lobata,1.5,Lagoon,Feb 2005,NA,NA,NA,,American Samoa,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.579,"Linear extension alizerin staining and calipers, bulk density wax dipping and buoyant weight","Max, Backreef, calcification rate product of linear extension and bulk density","Smith, L.W., D. Barshis, and C. Birkeland. 2007. Phenotypic plasticity for skeletal growth, density, and calcification of Porites lobata in response to habitat type. Coral Reefs 36:559-567"
Anthozoa,Scleractinia,Poritidae,Porites,lobata,1.5,forereef,Feb 2005,NA,NA,NA,,American Samoa,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.263,"Linear extension alizerin staining and calipers, bulk density wax dipping and buoyant weight","Max, Forereef, calcification rate product of linear extension and bulk density","Smith, L.W., D. Barshis, and C. Birkeland. 2007. Phenotypic plasticity for skeletal growth, density, and calcification of Porites lobata in response to habitat type. Coral Reefs 36:559-567"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,14.6,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.014,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,11.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.029,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,13,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.035,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,14.6,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.042,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,11.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.035,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,11.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.049,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,14.6,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.065,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,NA,January March May 2002,25,11.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.056,Alkalinity Anomaly Technique (Smith and Key 1975),,"Ohde S, Hossain MMM (2004) Effect of CaCO3 (aragonite) saturation state of seawater on calcification of Porites coral.  Geochemical Journal, 38, 613-621."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,,"May 2002, Sept 2003, Dec 2003, Jan 2004",25,16.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.183,Alkalinity Anomaly Technique (Smith and Key 1975),,"Hossain MMM, Ohde S (2006) Calcification of cultured Porites and Fungia under different aragonite saturation states of seawater.  Proceedings of the 10th International Coral Reef Symposium 597-606."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,,"May 2002, Sept 2003, Dec 2003, Jan 2004",25,16.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.262,Alkalinity Anomaly Technique (Smith and Key 1975),,"Hossain MMM, Ohde S (2006) Calcification of cultured Porites and Fungia under different aragonite saturation states of seawater.  Proceedings of the 10th International Coral Reef Symposium 597-606."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,,"May 2002, Sept 2003, Dec 2003, Jan 2004",25,16.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.301,Alkalinity Anomaly Technique (Smith and Key 1975),,"Hossain MMM, Ohde S (2006) Calcification of cultured Porites and Fungia under different aragonite saturation states of seawater.  Proceedings of the 10th International Coral Reef Symposium 597-606."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,,"May 2002, Sept 2003, Dec 2003, Jan 2004",25,16.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.393,Alkalinity Anomaly Technique (Smith and Key 1975),,"Hossain MMM, Ohde S (2006) Calcification of cultured Porites and Fungia under different aragonite saturation states of seawater.  Proceedings of the 10th International Coral Reef Symposium 597-606."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,,"May 2002, Sept 2003, Dec 2003, Jan 2004",25,16.5,NA,,"Okinawa, Japan",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.438,Buoyant weight (Davies 1989),,"Hossain MMM, Ohde S (2006) Calcification of cultured Porites and Fungia under different aragonite saturation states of seawater.  Proceedings of the 10th International Coral Reef Symposium 597-606."
Anthozoa,Scleractinia,Poritidae,Porites,lobata/lutea,3 to 4,"fringing, lagoon",April May 2010,29.3,599,NA,,Moorea,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.404,Buoyant weight (Davies 1989),,"Edmunds PJ, Brown D, Moriarty V (2012) Interactive effects of ocean acidification and temperature on two scleractinian corals from Moorea, French Polynesia.  Global Change Biology."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ao Man, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.272,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Lon, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.282,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Tin Smelter, Thalinad",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.255,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Porites Bay, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.289,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Phi Phi, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.289,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Yam Yen, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.260,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Hi, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.323,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Shark Point, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.254,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Bon, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.287,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Racha Yai, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.244,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Miang, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.243,product of linear extension and bulk density,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Lon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.281,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Tin Smelter South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.253,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Porites Bay South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.288,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Phi Phi South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.287,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Yam Yen South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.259,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Bon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.287,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Hae South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.322,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Racha Yai South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.254,product of linear extension and bulk density,,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,porites,NA,NA,Sept 2000,30,200,NA,,Barbados,Caribbean,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.092,Alkalinity Anomaly Technique (Smith and Key 1975),,"Herfort L, Thake B, Taubner I (2008) Bicarbonate stimulation of calcification and photosynthesis in two hermatypic corals.  Journal of Phycology, 44, 91-98."
Anthozoa,Scleractinia,Poritidae,Porites,porites,NA,NA,Sept 2000,30,200,NA,,Barbados,Caribbean,Perforate,Broadcast spawner,Massive,Calcification, µm cm-2 h-1,0.156,Alkalinity Anomaly Technique (Smith and Key 1975),,"Herfort L, Thake B, Taubner I (2008) Bicarbonate stimulation of calcification and photosynthesis in two hermatypic corals.  Journal of Phycology, 44, 91-98."
Anthozoa,Scleractinia,Poritidae,Porites,porites,2,Fringing,NA,27,200,4 ml min-1,,Barbados,Caribbean,Perforate,Brooder,Branching,Calcification, µm cm-2 h-1,0.400,Buoyant weight (Davies 1989),"normalized to initial surface area (estimated as a cylinder capped by a half sphere, with hight and mean diameter measured), control values for initial 17 day exp (day 0 to 17)","Marubini, F. and B. Thake. 1999. Bicarbonate addition promotes coral growth. Limnology and Oceanography 44:716-720"
Anthozoa,Scleractinia,Poritidae,Porites,porites,2,Fringing,NA,27,200,4 ml min-1,,Barbados,Caribbean,Perforate,Brooder,Branching,Calcification, µm cm-2 h-1,0.452,Buoyant weight (Davies 1989),"normalized to initial surface area (estimated as a cylinder capped by a half sphere, with hight and mean diameter measured), control values for second 16 day exp (day 17 to 32)","Marubini, F. and B. Thake. 1999. Bicarbonate addition promotes coral growth. Limnology and Oceanography 44:716-720"
